ENSG00000165030	3	3	4	7	1	2	2	0	2	0	7	4	3	0	2	2	3	0	0	5	1	2	12	7	5	4	1	3	7	1	0	3	3	7	3	2	5	1	9	0	4	5	7	2	1	0	2	11	3	1	13	0	0	0	1	3	4	2	20	0	4	2	3	2	6	0	0	5	4	5	3	0	3	2	3	0	0	2	6	0	0	0	0	5	1	1	0	4	1	1	0	0	4	0	0	2
ENSG00000165046	5	3	1	7	10	5	3	1	29	4	1	16	7	9	23	5	3	4	4	11	13	0	7	2	10	6	6	11	2	7	6	1	7	3	11	1	7	3	21	8	4	15	7	5	1	6	14	5	15	6	3	1	1	14	15	10	5	14	0	9	13	7	3	7	5	15	0	10	13	13	8	9	12	4	10	3	8	5	8	6	1	9	3	16	12	2	0	17	10	1	5	8	14	16	1	0
ENSG00000165055	7	3	10	11	2	3	0	0	0	3	9	2	9	6	6	6	1	6	4	11	12	0	3	10	10	11	5	4	0	3	6	5	6	2	1	3	2	40	9	4	10	6	10	1	8	1	12	7	5	12	6	1	0	1	4	3	6	7	6	0	13	12	10	4	5	6	3	3	10	4	9	9	8	2	2	3	4	8	4	3	19	5	12	1	14	17	5	3	1	0	3	6	5	0	1	0
ENSG00000165059	0	0	0	0	0	1	0	0	0	0	4	8	1	0	3	0	0	3	1	2	1	0	5	1	1	4	0	1	0	0	1	0	1	5	2	0	0	0	0	0	1	1	6	0	0	0	1	2	8	0	0	0	0	1	2	5	2	1	0	1	2	12	0	1	3	0	2	1	3	1	2	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
ENSG00000165060	9	8	0	5	0	2	0	2	7	4	2	5	7	11	1	5	0	6	6	2	4	1	6	3	1	4	11	6	0	2	1	2	3	0	4	36	7	6	4	0	5	5	4	3	9	3	11	5	11	9	2	1	1	3	1	0	2	3	0	8	2	4	13	2	6	4	0	3	3	6	3	3	7	1	12	0	2	7	2	5	0	0	1	2	7	1	2	3	9	0	4	0	2	0	1	1
ENSG00000165061	7	1	7	14	15	11	1	1	6	6	5	15	7	6	12	6	9	8	7	0	2	4	5	1	14	2	19	2	11	9	4	9	1	12	4	9	2	1	11	4	12	8	5	2	6	14	16	2	5	5	2	1	23	24	7	0	4	12	13	0	7	5	8	3	17	5	3	11	6	6	16	8	9	5	1	0	3	10	7	5	33	6	6	2	9	2	1	5	4	23	9	6	13	11	1	3
ENSG00000165066	1	0	1	0	0	3	0	0	2	0	1	0	2	0	2	2	2	0	0	1	0	0	6	5	3	0	0	1	0	1	7	0	4	0	1	1	1	4	3	0	3	0	3	0	0	0	1	0	0	1	0	0	24	0	10	1	2	1	0	2	2	0	0	0	1	1	1	3	1	4	3	0	0	1	1	0	0	0	1	0	0	0	2	0	3	15	5	1	2	0	0	0	2	0	0	2
ENSG00000165071	14	4	12	9	0	9	1	11	2	13	11	4	5	2	3	7	0	2	0	15	11	15	17	2	12	7	4	6	3	3	1	3	8	5	11	2	7	9	15	1	4	7	2	13	9	2	7	6	11	0	11	1	0	4	2	8	0	8	0	4	14	6	5	8	3	13	1	4	4	2	6	8	5	5	9	0	7	0	9	2	0	2	6	1	10	6	15	5	3	0	12	12	4	19	1	3
ENSG00000165072	2	1	2	5	5	4	3	8	7	2	11	10	8	9	6	4	1	2	6	1	9	4	10	2	5	11	1	9	0	7	8	1	3	7	9	0	8	0	10	0	11	17	4	7	8	7	10	2	12	4	8	1	0	4	4	4	8	6	1	4	7	1	9	8	10	5	3	10	9	12	4	6	13	3	1	13	0	3	1	6	1	0	10	19	5	6	0	4	10	2	16	0	6	9	10	1
ENSG00000165076	0	0	0	11	0	1	8	0	2	2	3	6	6	5	4	3	0	5	1	8	0	1	2	3	6	1	5	6	0	2	2	0	1	1	1	0	7	0	4	3	6	2	1	1	5	3	4	4	6	8	0	0	0	12	2	1	4	6	0	6	2	0	0	2	2	2	18	3	1	1	7	4	8	2	6	8	1	3	3	3	0	3	3	7	5	0	1	2	1	20	4	2	2	0	0	3
ENSG00000165078	2	0	3	7	5	4	5	10	1	6	3	0	4	4	3	4	0	4	0	7	1	2	5	2	6	13	3	15	20	1	6	2	6	22	6	5	2	17	2	2	7	1	3	3	8	4	4	2	0	5	2	0	0	5	1	1	0	8	1	0	7	0	3	1	4	4	1	3	6	1	8	4	3	0	13	20	0	4	6	3	0	1	10	2	7	3	6	2	7	0	0	4	1	5	2	1
ENSG00000165084	13	9	18	20	15	13	14	13	15	18	16	28	15	17	21	25	0	29	4	21	26	13	16	7	15	15	12	9	18	14	17	2	19	10	27	15	19	15	28	15	29	14	25	25	5	14	30	23	25	17	2	4	12	16	23	13	22	24	8	21	20	11	20	13	27	26	21	18	10	15	26	18	21	20	9	2	15	19	9	9	4	8	15	9	21	27	22	22	15	21	33	3	9	36	19	20
ENSG00000165091	3	3	13	15	5	8	5	11	14	0	5	12	11	4	18	15	1	6	2	18	6	6	8	9	10	8	7	19	0	4	10	13	10	4	5	5	14	0	17	1	14	7	12	13	20	10	23	12	11	9	7	0	0	5	6	16	9	21	0	9	18	5	8	1	14	21	1	14	5	11	11	8	13	8	25	0	13	17	8	6	2	9	12	1	11	12	5	9	16	10	5	1	6	4	0	1
ENSG00000165092	9	0	5	10	3	17	12	1	7	6	1	13	7	9	13	10	0	2	13	17	7	0	5	3	15	6	6	5	3	4	4	6	5	0	7	8	11	0	8	0	6	14	8	11	7	2	6	6	2	7	0	5	0	2	2	3	3	4	4	2	14	1	11	15	6	10	7	11	8	9	3	4	8	3	10	0	1	8	13	3	0	15	10	20	8	0	1	11	0	0	8	3	10	0	2	3
ENSG00000165097	9	4	6	3	2	7	9	4	8	6	7	7	7	6	21	5	0	1	1	6	5	12	7	8	2	2	12	2	0	0	7	2	5	4	1	17	6	0	10	23	7	5	0	2	5	8	8	4	8	5	14	0	0	6	10	8	12	8	0	0	10	0	6	8	8	12	13	8	6	5	10	5	8	13	11	0	18	9	1	7	8	5	6	7	11	8	0	9	5	1	2	0	6	21	1	16
ENSG00000165102	15	16	7	16	26	21	18	3	14	4	15	9	14	12	13	11	13	9	3	14	11	2	12	4	8	10	13	19	3	6	2	9	9	2	10	2	12	0	14	2	26	11	6	6	6	6	19	10	8	19	11	5	1	18	8	25	2	18	3	11	12	6	19	16	9	5	8	15	20	8	24	16	19	9	8	13	15	11	8	15	0	18	17	15	14	0	10	8	18	11	8	27	13	16	8	5
ENSG00000165105	16	6	20	7	15	15	10	35	5	4	13	6	16	12	12	9	4	14	12	8	13	14	14	18	17	18	20	12	2	1	2	33	11	1	23	10	15	0	15	14	14	11	28	2	11	11	15	14	11	10	13	6	12	17	2	13	7	16	0	18	8	27	16	33	22	10	15	12	13	11	23	9	10	27	36	14	5	21	9	7	5	3	23	5	9	5	10	9	2	5	9	29	21	13	11	19
ENSG00000165113	1	0	4	8	16	5	6	5	8	7	17	2	6	13	8	6	0	12	1	7	6	4	6	4	19	7	17	0	8	20	3	13	10	2	4	2	11	3	5	0	10	16	11	5	9	5	11	6	17	6	13	2	0	5	2	17	5	12	18	0	11	16	9	13	8	4	0	10	4	2	3	9	9	13	5	12	7	2	5	3	16	2	6	3	15	0	11	8	13	0	0	2	9	4	10	2
ENSG00000165115	5	1	1	8	7	15	1	4	2	2	4	4	11	13	8	7	8	5	5	9	3	3	6	4	5	3	14	5	0	5	4	3	6	5	1	21	9	13	4	3	17	6	5	16	6	1	13	10	8	6	4	0	1	6	8	5	5	6	0	3	18	9	5	5	8	5	1	6	2	5	7	14	9	21	3	2	0	4	0	6	0	5	6	11	8	7	4	8	4	7	0	0	4	4	0	2
ENSG00000165118	5	6	0	2	6	5	0	3	2	1	0	2	6	5	9	6	1	0	0	7	2	1	4	7	1	3	0	3	1	5	1	7	4	4	6	2	3	0	8	8	9	1	0	1	3	1	3	2	1	4	1	0	3	5	1	6	4	3	0	0	9	1	2	6	4	0	0	2	8	1	3	2	1	1	1	0	0	6	4	1	0	1	5	2	2	9	5	2	1	0	0	0	11	0	1	24
ENSG00000165119	1	3	0	10	14	6	2	0	4	4	15	8	9	3	5	4	0	15	0	5	10	5	7	11	15	14	19	4	0	7	9	1	5	1	3	44	1	17	12	6	16	15	4	8	5	3	11	13	8	10	4	2	0	18	11	6	5	5	9	0	9	10	9	6	8	6	0	3	2	8	7	5	10	6	2	0	1	5	3	3	1	5	10	6	8	23	18	4	0	0	3	5	3	4	1	9
ENSG00000165120	2	7	7	5	0	0	6	0	8	1	3	0	1	2	3	2	0	2	2	1	0	5	2	0	2	2	4	2	0	0	0	0	1	1	0	0	1	14	3	9	3	5	3	12	1	2	6	5	0	1	14	0	0	1	4	3	0	4	0	0	10	4	4	3	6	5	4	5	2	7	3	7	2	0	1	6	1	2	0	4	1	0	0	0	0	0	14	0	0	0	0	0	2	4	0	0
ENSG00000165121	1	0	2	12	3	6	2	1	5	9	0	0	1	1	2	0	1	4	0	5	4	0	0	1	5	5	8	2	0	8	3	1	0	3	1	3	0	20	5	9	3	0	2	9	2	0	2	1	1	1	0	0	1	0	3	4	1	1	0	0	5	0	6	7	4	0	1	5	3	7	3	3	3	5	6	15	1	9	2	1	0	5	0	2	5	0	0	3	3	0	0	0	4	0	1	5
ENSG00000165124	33	15	9	26	35	32	20	1	20	13	17	9	21	19	23	24	16	16	14	17	25	23	16	12	9	15	21	36	12	17	44	15	20	19	29	13	25	15	51	11	27	13	14	10	17	17	34	28	17	11	7	19	3	18	23	30	2	47	58	13	32	26	34	31	50	22	12	24	11	17	32	27	35	31	13	29	30	19	7	16	8	25	22	36	27	8	10	23	12	6	14	37	31	15	11	19
ENSG00000165125	14	9	7	7	3	11	10	1	24	6	6	3	24	10	11	4	3	10	1	14	12	6	7	5	9	7	24	5	2	10	24	4	12	7	28	3	11	3	22	5	25	6	9	9	11	9	19	9	14	9	3	17	12	12	10	13	9	15	11	1	14	5	14	7	15	15	10	26	18	19	22	16	18	21	21	33	2	12	18	11	1	3	15	3	17	8	16	20	5	5	36	1	19	1	34	1
ENSG00000165131	1	2	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	19	2	0	1	0	0	1	0	1	3	2	0	4	0	0	0	0	10	0	0	2	1	0	0	2	1	0	1	0	0	1	4	3	0	2	1	0	1	0	0	1	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSG00000165138	8	17	2	10	3	5	14	7	14	8	3	7	21	7	9	14	0	9	1	18	14	9	12	4	13	15	6	23	0	28	6	5	11	17	10	4	13	1	26	3	22	6	8	2	12	5	13	13	5	3	12	19	0	11	18	6	19	15	4	5	27	4	13	3	10	13	9	25	14	11	18	16	15	6	2	1	15	20	18	12	4	4	10	12	13	11	5	23	4	12	5	0	18	35	37	8
ENSG00000165140	0	0	1	1	3	1	0	0	1	3	2	3	1	1	2	0	0	4	0	6	3	1	0	0	1	3	1	0	0	0	1	5	0	0	1	1	8	0	1	0	4	0	0	1	1	0	2	1	0	1	0	0	1	0	0	1	2	2	15	0	0	1	2	8	1	2	0	2	5	3	3	4	5	0	0	0	1	2	0	2	0	0	1	0	2	3	1	3	0	2	0	1	4	2	5	2
ENSG00000165152	7	6	2	4	6	2	13	12	4	16	9	26	7	3	10	15	1	15	9	10	6	7	13	5	13	11	2	7	2	1	9	9	7	8	12	21	11	0	8	17	18	8	8	6	7	5	14	4	9	5	1	9	4	2	11	13	0	2	8	0	21	14	14	4	9	9	14	12	11	7	10	12	12	20	5	1	5	10	15	7	1	11	13	0	9	6	4	10	2	2	1	5	15	22	8	4
ENSG00000165156	17	17	1	9	15	9	6	7	9	8	7	14	9	9	15	11	5	18	3	22	14	3	17	14	5	13	7	7	1	35	31	7	10	29	10	7	8	11	12	4	21	10	12	5	8	9	31	10	2	12	0	0	0	14	19	12	11	15	0	24	7	8	11	13	20	6	5	12	11	8	19	9	18	2	16	25	8	16	10	8	0	16	9	7	21	5	10	16	6	18	2	8	12	13	4	8
ENSG00000165164	20	4	10	23	20	14	16	34	15	9	21	16	24	24	30	28	11	40	15	40	28	28	33	10	14	37	40	20	4	11	45	11	12	18	37	22	26	28	46	13	45	56	40	26	21	31	44	21	26	32	10	16	2	18	15	20	19	46	17	6	37	22	28	25	43	32	10	22	15	13	20	30	44	46	28	26	15	18	22	12	17	11	21	10	22	19	22	29	11	13	34	18	34	42	19	40
ENSG00000165168	4	9	6	17	9	3	15	5	8	3	14	2	7	19	7	5	4	7	5	9	8	10	19	14	15	14	1	7	1	1	1	7	15	6	8	4	4	1	7	3	8	11	13	15	8	2	16	12	9	2	1	8	0	9	12	11	4	3	7	1	10	6	11	11	13	11	4	7	8	12	12	6	11	6	4	7	3	16	10	7	1	9	9	2	10	2	4	2	8	7	24	0	12	10	16	6
ENSG00000165169	0	0	1	11	14	6	0	3	2	1	7	2	4	6	4	5	18	4	2	2	6	11	3	0	5	2	8	14	0	1	14	3	4	3	3	1	4	0	4	1	4	7	8	2	3	0	6	0	9	1	4	5	0	1	1	1	8	5	9	0	7	0	7	10	7	14	0	4	5	2	6	1	4	0	9	0	2	0	2	5	0	0	3	8	8	1	0	0	3	0	7	3	3	0	2	5
ENSG00000165171	3	0	0	0	0	1	4	1	1	0	1	7	1	7	1	1	0	0	3	8	0	2	0	1	0	1	1	6	0	0	1	2	0	0	0	0	1	0	1	0	5	0	1	3	0	0	1	1	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	2	0	1	0	3	2	0	0	4	3	0	0	0	0	0	0	2	0	18	0	1	2	0	0	1	0	0	0	0	1	1	0	0
ENSG00000165175	6	3	4	4	1	6	1	7	0	1	0	7	6	2	7	5	1	1	1	5	3	6	1	12	1	8	2	7	1	2	5	1	3	2	4	2	6	0	6	5	6	4	1	0	2	2	4	1	0	0	0	3	4	3	1	0	3	2	1	6	3	2	4	5	4	4	0	3	5	1	5	1	4	3	4	1	3	5	3	6	2	3	5	5	3	3	4	2	3	0	6	0	3	5	7	0
ENSG00000165178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000165181	24	31	17	15	6	15	5	17	13	10	6	13	19	14	26	19	19	17	1	17	17	2	7	7	10	18	1	11	16	11	5	16	5	0	18	14	11	17	18	2	13	20	12	10	7	6	19	8	11	26	13	2	0	18	6	13	11	15	10	9	15	1	15	14	19	13	15	13	6	12	14	15	14	2	28	2	12	10	8	9	13	15	7	4	16	6	14	10	31	5	1	3	7	18	25	3
ENSG00000165182	7	4	4	5	5	4	3	3	3	0	8	0	3	6	4	2	2	2	2	2	1	9	4	2	3	3	2	6	0	0	1	2	1	1	16	0	5	0	3	11	4	6	9	3	4	0	7	4	3	3	1	0	1	0	0	1	1	2	25	11	2	1	4	7	2	8	12	6	2	2	5	5	2	3	0	3	5	3	1	6	0	1	3	2	2	4	8	2	6	0	0	15	2	1	7	0
ENSG00000165185	24	11	22	13	13	27	10	5	30	7	18	4	16	25	27	19	18	21	3	16	11	4	14	11	15	19	29	23	18	13	25	3	8	12	40	15	19	13	38	30	23	13	21	8	15	12	21	18	29	17	3	1	1	14	12	15	25	24	47	20	29	12	27	30	28	19	14	14	20	18	23	12	17	26	20	19	18	31	9	15	5	16	25	15	33	15	15	14	16	11	41	12	37	36	19	20
ENSG00000165186	17	18	11	21	18	13	31	12	35	20	19	28	27	26	28	26	31	13	5	26	19	23	10	13	23	25	35	15	5	18	16	18	39	8	18	40	22	0	42	14	23	32	32	17	15	11	38	29	27	16	27	3	3	11	21	22	13	33	24	4	39	26	28	30	29	29	12	21	30	17	35	23	32	30	14	26	13	25	24	18	2	15	23	25	27	17	5	34	8	34	22	28	24	39	30	25
ENSG00000165188	0	1	1	3	11	7	6	6	4	3	0	2	8	4	5	4	0	4	1	2	3	10	6	2	7	9	1	6	0	2	5	2	5	5	15	7	10	1	6	0	7	1	3	5	4	10	11	0	2	5	0	0	0	3	3	8	3	4	6	2	4	2	8	1	3	3	0	9	7	6	5	5	12	0	0	1	1	6	4	4	5	4	7	3	5	2	6	3	1	1	10	3	5	6	0	3
ENSG00000165192	9	1	1	2	4	2	9	2	9	1	15	1	6	9	4	8	2	4	1	4	4	0	4	1	2	13	2	7	1	3	4	0	12	4	0	2	2	1	13	0	3	11	11	6	4	1	13	3	3	10	15	0	0	0	0	11	1	5	1	2	7	1	6	2	2	8	1	5	7	3	9	3	8	6	6	7	3	10	5	1	0	3	12	4	1	3	6	5	3	0	1	0	2	1	2	1
ENSG00000165194	11	6	20	15	9	17	14	33	18	6	22	12	23	7	32	15	6	21	8	21	10	5	12	22	8	18	22	6	6	4	6	6	16	0	10	16	8	0	13	2	16	7	11	17	9	15	22	12	30	19	13	0	0	3	6	26	18	22	6	2	25	10	18	7	15	21	19	16	18	6	18	11	17	8	8	12	7	13	8	9	3	7	18	14	21	8	7	24	8	0	15	19	8	8	21	26
ENSG00000165195	17	20	6	10	7	10	7	9	16	6	3	2	13	10	17	15	14	4	18	12	9	22	15	13	5	4	10	12	6	4	7	1	15	5	12	19	12	0	12	2	11	9	12	6	6	4	19	1	9	3	3	0	4	5	27	21	6	14	0	10	5	5	12	21	9	15	10	12	5	12	8	4	15	8	12	9	20	9	9	6	5	3	5	2	18	21	15	7	8	1	30	11	10	12	16	1
ENSG00000165197	9	0	10	4	5	3	0	3	3	0	3	1	5	11	9	5	0	7	1	4	1	1	0	1	3	4	10	6	2	6	3	0	4	0	7	3	3	2	7	0	2	6	6	2	4	1	8	6	6	4	0	0	10	1	1	2	0	5	0	0	5	4	8	3	6	3	0	2	1	1	5	5	8	4	9	0	2	4	0	1	22	0	1	3	9	1	4	8	0	0	7	0	14	2	3	3
ENSG00000165202	0	0	0	0	0	0	11	0	3	0	0	0	0	2	1	0	0	1	0	2	3	0	0	0	0	0	0	1	0	0	0	0	7	0	1	5	0	1	4	1	5	0	0	0	3	1	1	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	1	2	0	4	1	1	1	4	3	3	0	0	6	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0
ENSG00000165204	0	0	0	0	1	0	0	0	3	0	0	0	0	0	2	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	2	1	0	0	0	2	0	2	0	5	0	0	0	0	0	0	3	0	3	0	0	0	0	2	0	0	0	0	1	1	0	2	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	1	3	0	0	0	0	9	0	0	5
ENSG00000165209	24	22	8	4	16	18	6	21	8	9	4	3	19	10	21	14	5	22	11	29	16	3	12	9	13	15	21	10	3	1	36	4	20	33	7	18	19	15	16	10	21	28	16	5	11	8	28	16	10	16	35	30	8	12	36	16	9	14	3	19	29	10	15	11	18	3	9	11	19	19	20	9	29	33	16	22	19	16	9	14	2	11	16	6	17	1	5	13	31	4	4	2	17	11	9	10
ENSG00000165215	1	0	0	2	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	2	1	1	0	5	0	0	0	0	1	0	1	0	0	0	0	2	2	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3	1	0	1	1	2	1	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165219	12	14	25	30	29	8	13	36	17	20	23	13	32	19	44	22	16	19	6	25	22	12	49	14	19	25	25	35	4	9	10	10	15	29	28	17	22	1	36	12	26	8	20	13	13	10	16	28	39	19	11	11	23	35	20	27	29	32	14	8	26	17	29	23	21	24	1	22	29	26	30	21	34	30	12	31	35	18	23	16	3	17	26	18	24	13	27	26	3	4	21	17	19	19	30	30
ENSG00000165233	1	0	0	2	1	0	0	2	1	3	0	0	0	1	5	1	0	2	0	1	2	12	0	0	1	2	1	8	0	1	2	0	4	2	2	0	2	1	4	8	0	0	0	0	0	0	5	4	2	2	0	9	1	4	5	1	0	3	0	2	4	3	1	3	1	1	0	1	2	1	1	0	1	0	1	0	0	2	10	1	0	0	2	2	0	0	2	1	0	2	15	4	0	0	1	0
ENSG00000165238	23	23	6	16	22	10	10	12	8	7	16	15	16	7	7	7	16	3	3	20	14	5	7	11	14	10	15	31	0	3	1	0	14	6	9	26	11	11	24	4	21	10	14	16	11	8	14	9	15	7	2	7	1	4	14	4	14	3	2	7	18	3	13	8	15	10	5	19	14	10	14	15	17	10	11	13	12	11	11	20	1	9	11	4	6	3	15	18	14	14	1	1	24	17	10	3
ENSG00000165240	33	22	3	14	14	13	21	14	31	3	8	11	18	28	14	12	1	27	9	11	10	1	8	19	14	13	33	8	30	6	23	20	14	19	34	18	19	12	25	13	36	16	17	23	10	10	39	8	12	15	16	10	9	12	12	19	15	16	15	1	34	18	21	18	23	25	6	13	8	22	25	13	18	3	6	0	11	21	5	12	0	2	26	23	20	13	18	17	5	10	26	0	9	10	21	25
ENSG00000165244	9	16	3	9	2	7	2	2	2	2	3	7	4	6	13	5	8	5	1	13	1	0	7	7	12	4	5	12	2	14	2	0	2	0	14	9	4	10	10	0	11	4	13	3	2	12	5	0	3	12	0	0	0	4	0	10	3	4	7	0	1	12	3	13	3	2	3	5	4	3	8	5	2	0	7	5	2	7	0	1	0	7	18	4	2	3	16	9	9	1	16	0	9	18	2	5
ENSG00000165246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165259	13	12	17	15	7	9	11	5	12	2	4	12	13	21	13	19	19	19	1	15	6	10	5	15	12	6	9	13	13	5	15	5	8	5	9	25	13	5	28	11	17	9	16	17	9	15	19	8	17	10	2	3	0	10	30	16	16	24	7	6	13	3	31	8	28	13	24	20	8	11	10	11	23	8	12	34	18	9	20	15	0	16	12	17	20	30	20	8	11	4	42	2	7	22	17	7
ENSG00000165264	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	2	0	3	3	2	3	0	1	0	12	4	0	9	0	1	4	2	1	0	0	0	1	1	2	0	3	2	2	1	3	4	2	3	0	0	8	0	0	2	0	4	1	2	3	0	4	4	2	1	1	0	0	1	0	3	2	0	1	0	1	1	6	3	1	0	0	3	1	0	4	0	0	5	0	0	0	0	0	0	0	1
ENSG00000165269	5	5	5	5	4	0	1	0	0	1	1	7	5	1	4	7	3	0	0	6	5	2	10	3	3	4	1	3	1	7	11	5	9	8	13	0	9	0	7	5	7	0	4	0	3	1	6	5	0	1	0	0	1	1	5	4	9	4	1	2	10	2	4	3	3	6	11	10	7	3	3	4	5	7	0	25	0	5	7	8	0	1	2	1	7	4	0	2	8	3	20	0	2	3	1	0
ENSG00000165271	3	1	3	9	2	4	0	1	5	2	1	4	9	4	2	4	11	2	1	9	3	0	4	0	4	2	3	11	0	0	4	0	6	18	7	16	3	12	9	3	7	2	7	5	3	5	15	6	4	3	5	14	0	3	5	11	2	2	5	14	13	4	4	4	6	0	0	6	6	7	4	5	11	5	3	4	1	1	5	17	0	17	8	14	4	13	8	7	3	3	2	0	4	5	1	6
ENSG00000165272	12	0	2	4	1	1	1	0	1	2	3	0	0	0	0	1	3	1	0	4	5	0	6	0	1	0	0	2	1	0	0	5	0	0	0	0	2	0	5	4	1	0	0	0	5	0	1	1	0	3	0	1	0	0	1	2	0	1	0	0	5	3	2	5	4	1	0	2	5	1	5	3	2	0	0	0	0	1	3	0	0	12	1	0	3	9	0	0	0	0	3	1	0	7	0	0
ENSG00000165275	4	7	3	2	7	10	14	4	4	2	10	2	6	11	3	5	3	1	0	9	9	18	0	1	5	3	5	11	8	1	0	2	4	8	6	13	12	0	6	9	7	1	3	2	4	1	7	6	5	2	0	1	4	11	0	6	1	9	2	2	8	0	9	8	8	11	5	6	6	7	7	7	8	19	24	9	6	3	2	3	0	4	1	2	6	21	0	2	2	4	4	0	1	3	0	0
ENSG00000165280	5	3	3	10	4	7	1	8	10	17	5	7	9	13	7	7	6	6	1	1	6	7	4	4	6	12	16	5	0	3	6	1	7	0	8	8	3	2	6	0	9	3	2	4	9	6	17	12	0	9	1	1	4	11	12	13	7	12	2	3	7	2	4	12	6	8	14	12	5	9	11	9	9	10	3	17	7	8	11	12	7	23	6	4	8	12	10	15	3	24	27	0	8	3	3	3
ENSG00000165282	4	7	17	5	5	3	3	6	6	3	4	4	15	0	15	3	5	3	15	6	14	18	11	5	2	3	9	25	0	1	3	5	8	12	5	7	7	3	8	3	8	1	6	6	7	3	10	9	2	3	0	0	6	15	0	5	9	5	10	10	5	1	11	2	8	2	4	9	6	9	10	10	6	13	17	11	6	9	11	6	0	11	5	6	5	4	10	11	0	0	7	4	5	9	0	1
ENSG00000165283	0	3	0	0	2	1	0	1	1	0	0	2	4	3	0	3	8	0	1	4	1	0	2	1	2	0	0	2	0	1	1	1	3	3	0	3	5	7	3	5	2	0	1	1	2	2	3	3	3	1	3	0	0	1	1	1	0	0	2	2	2	4	3	1	3	4	0	4	0	0	3	0	1	3	0	0	1	0	2	2	0	0	0	1	1	10	6	3	0	0	0	0	0	0	10	0
ENSG00000165288	27	3	18	30	23	36	32	44	39	17	34	18	19	33	23	39	16	25	13	34	20	22	24	8	22	33	22	26	0	13	32	20	32	18	36	14	38	3	27	20	31	27	41	40	26	15	33	24	24	22	23	28	5	27	21	34	26	33	10	31	35	28	31	21	34	25	10	24	19	17	29	15	36	21	18	17	8	9	22	27	7	29	28	51	31	25	14	31	14	2	6	33	28	46	8	17
ENSG00000165300	36	12	35	23	35	53	16	47	21	16	33	19	19	31	21	37	28	56	11	26	14	18	30	26	37	23	49	28	10	42	25	16	18	8	38	23	24	2	49	32	43	34	40	43	20	28	39	21	28	23	42	25	0	18	42	38	31	30	5	39	28	12	29	21	23	27	6	17	17	38	18	21	29	21	27	41	40	20	16	15	0	24	35	17	38	47	26	29	28	19	28	19	32	45	14	49
ENSG00000165304	1	0	6	7	0	8	3	13	19	4	7	5	10	6	5	5	5	2	1	8	3	2	2	3	7	5	4	8	0	0	11	11	1	4	1	1	2	0	15	2	5	4	11	0	8	5	8	5	4	6	12	2	0	17	1	3	6	4	2	0	12	3	6	3	12	2	0	6	5	8	8	4	13	1	4	4	7	6	4	12	2	1	10	20	10	15	9	4	14	0	2	2	22	17	0	9
ENSG00000165309	21	7	12	22	12	5	6	18	16	3	16	15	13	30	24	24	15	24	4	18	15	24	17	9	17	28	28	34	2	8	29	5	21	7	15	11	20	38	26	3	31	16	13	10	10	8	26	10	11	3	11	1	5	9	9	13	9	23	19	6	17	5	21	17	21	10	9	9	15	9	17	13	20	26	16	15	5	11	11	13	1	20	16	7	12	31	16	11	27	8	1	12	18	14	11	1
ENSG00000165312	1	0	9	2	0	4	3	3	0	1	12	3	2	8	10	6	0	4	13	2	2	1	16	2	2	3	2	5	0	0	8	1	5	6	2	1	2	0	3	1	4	1	4	1	2	1	4	8	10	1	0	0	0	8	0	2	3	1	7	0	5	2	7	2	9	10	2	4	2	3	5	1	4	0	0	7	0	0	4	4	0	10	2	15	5	8	10	1	3	0	0	0	6	9	4	0
